,"PRECIPITAÇÃO TOTAL, MENSAL (MM)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, MENSAL (MB)",PRESSÃO ATMOSFERICA MAX.MENSAL (AUT) (MB),PRESSÃO ATMOSFERICA MIN. MENSAL (AUT) (MB),RADIACAO GLOBAL (KJ/M²),"TEMPERATURA DO AR - BULBO SECO, MENSAL (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA MENSAL (AUT) (°C),TEMPERATURA MÍNIMA MENSAL (AUT) (°C),TEMPERATURA ORVALHO MAX. MENSAL (AUT) (°C),TEMPERATURA ORVALHO MIN. MENSAL (AUT) (°C),UMIDADE REL. MAX. MENSAL (AUT) (%),UMIDADE REL. MIN. MENSAL (AUT) (%),"UMIDADE RELATIVA DO AR, MENSAL (%)","VENTO, RAJADA MAXIMA (M/S)","VENTO, VELOCIDADE MENSAL (M/S)",FOCOS DE QUEIMADA
2019-01-31,0.19138888888888886,1006.9579185520363,1007.2710407239819,1006.6294117647059,510.5914549251653,25.725791855203617,23.329411764705885,26.203167420814477,25.36153846153846,23.656561085972854,22.966063348416288,88.68778280542986,84.41176470588235,86.94117647058823,3.2846153846153845,0.8520361990950227,35
2019-02-28,0.19138888888888886,1006.9579185520363,1007.2710407239819,1006.6294117647059,510.5914549251653,25.725791855203617,23.329411764705885,26.203167420814477,25.36153846153846,23.656561085972854,22.966063348416288,88.68778280542986,84.41176470588235,86.94117647058823,3.2846153846153845,0.8520361990950227,90
2019-03-31,0.19138888888888886,1006.5983870967741,1006.9333333333334,1006.2657258064515,862.5949493382961,27.240188172043013,23.404301075268815,27.690456989247313,26.8005376344086,23.811693548387098,23.02056451612903,82.74596774193549,78.06989247311827,80.44086021505376,3.6916666666666664,1.0376344086021505,114
2019-04-30,0.19138888888888886,1006.115,1006.4625,1005.7618055555556,606.3354807692308,26.857777777777777,23.772222222222222,27.313055555555557,26.45375,24.17222222222222,23.42388888888889,86.03055555555555,81.56527777777778,83.90138888888889,3.064305555555556,0.8286111111111112,10
2019-05-31,0.153494623655914,1006.0291666666666,1006.3514784946236,1005.7100806451614,504.5016129032258,26.632930107526885,23.802688172043013,27.084005376344088,26.220026881720432,24.191532258064516,23.426747311827956,87.01881720430107,82.64112903225806,84.9758064516129,2.662903225806452,0.6833333333333333,21
2019-06-30,0.02361111111111111,1007.3177777777778,1007.6011111111112,1007.0373611111112,578.0962499999999,27.130833333333335,23.754583333333333,27.634444444444444,26.667361111111113,24.19916666666667,23.35361111111111,84.84027777777777,80.02638888888889,82.525,2.475833333333333,0.6338888888888888,57
2019-07-31,0.012365591397849462,1007.448252688172,1007.7206989247311,1007.174193548387,686.4983870967742,27.297043010752688,23.014112903225808,27.8244623655914,26.8002688172043,23.50161290322581,22.550806451612903,81.13306451612904,75.53763440860214,78.44354838709677,2.857930107526882,0.8096774193548387,1371
2019-08-31,0.024999999999999998,1007.816935483871,1008.1086021505376,1007.5282258064516,743.8372983870967,27.84260752688172,22.772782258064517,28.40456989247312,27.314045698924733,23.25255376344086,22.29603494623656,78.09543010752688,72.33938172043011,75.31854838709677,2.829502688172043,0.8336693548387096,6668
2019-09-30,0.008888888888888889,1005.9238888888888,1006.2491666666667,1005.6022916666667,772.0206944444445,28.597569444444446,23.1325,29.185555555555553,28.060416666666665,23.619444444444444,22.675555555555555,76.67916666666666,71.14583333333333,73.95902777777778,3.364027777777778,1.044861111111111,3025
2019-10-31,0.0,1004.9991935483871,1005.3468413978495,1004.649126344086,684.0979838709678,27.44005376344086,23.036491935483873,28.008938172043013,26.93037634408602,23.51666666666667,22.580443548387095,80.6875,75.16868279569893,78.08064516129032,3.297782258064516,0.9493951612903226,548
