,"PRECIPITAÇÃO TOTAL, MENSAL (MM)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, MENSAL (MB)",PRESSÃO ATMOSFERICA MAX.MENSAL (AUT) (MB),PRESSÃO ATMOSFERICA MIN. MENSAL (AUT) (MB),RADIACAO GLOBAL (KJ/M²),"TEMPERATURA DO AR - BULBO SECO, MENSAL (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA MENSAL (AUT) (°C),TEMPERATURA MÍNIMA MENSAL (AUT) (°C),TEMPERATURA ORVALHO MAX. MENSAL (AUT) (°C),TEMPERATURA ORVALHO MIN. MENSAL (AUT) (°C),UMIDADE REL. MAX. MENSAL (AUT) (%),UMIDADE REL. MIN. MENSAL (AUT) (%),"UMIDADE RELATIVA DO AR, MENSAL (%)","VENTO, RAJADA MAXIMA (M/S)","VENTO, VELOCIDADE MENSAL (M/S)",FOCOS DE QUEIMADA
2019-01-31,0.5696236559139785,910.3326612903226,910.6416666666667,910.0281586021505,864.8362397820164,22.32936827956989,18.96659946236559,22.97869623655914,21.71659946236559,19.59388440860215,18.32728494623656,87.07594086021506,80.2513440860215,83.71303763440861,4.1597446236559135,1.3588037634408603,91
2019-02-28,0.29151785714285716,908.6485863095238,908.9323660714286,908.3737351190476,660.2101438492064,22.810119047619047,20.167931547619048,24.002232142857142,21.696056547619047,21.303943452380953,19.17373511904762,89.48809523809524,83.84598214285714,86.86458333333333,4.271800595238095,1.3165922619047619,24
2019-03-31,0.10268817204301076,910.7459677419355,911.0369623655914,910.4728494623656,693.0536738351254,19.653494623655916,17.305040322580645,20.19159946236559,19.16364247311828,17.809543010752687,16.867809139784946,90.27688172043011,85.00806451612904,87.56854838709677,4.054637096774194,1.2369623655913977,45
2019-04-30,0.20472222222222222,909.9657638888889,910.2339583333332,909.7222222222222,614.5578846153846,18.889444444444443,16.43861111111111,19.407847222222223,18.414166666666667,16.9275,16.01361111111111,89.9,85.02916666666667,87.29513888888889,3.45375,1.1479861111111112,59
2019-05-31,0.3787634408602151,910.7004704301075,910.9869623655915,910.4173387096774,411.412200165426,16.952889784946237,15.28353494623656,17.390994623655914,16.56478494623656,15.703293010752688,14.959744623655913,92.96908602150538,88.84341397849462,90.72916666666667,3.912298387096774,1.2454973118279569,47
2019-06-30,0.08583333333333333,913.9620833333332,914.2266666666666,913.7103472222221,522.3601037851038,14.996666666666668,12.340208333333335,15.607430555555556,14.414166666666668,12.912708333333333,11.8375,88.73541666666667,83.46319444444444,86.06319444444445,3.3740972222222223,1.1745833333333333,266
2019-07-31,0.05268817204301075,913.247311827957,913.5065860215054,913.0073924731183,627.6390913018433,13.314180107526882,9.994623655913978,13.987701612903226,12.675403225806452,10.581586021505377,9.426008064516129,85.64583333333333,79.59274193548387,82.69422043010752,4.0102150537634405,1.390725806451613,418
2019-08-31,0.0918010752688172,915.0793010752689,915.3613575268816,914.8235215053763,612.3628657464847,13.820631720430107,10.302016129032257,14.442405913978494,13.258333333333335,10.82641129032258,9.862298387096775,84.90860215053763,79.27217741935483,81.93548387096774,4.587298387096774,1.5468413978494622,1144
2019-09-30,0.14305555555555555,911.6580555555556,911.9825694444444,911.3540972222222,549.3271972934473,16.274097222222224,13.08125,16.800208333333334,15.795347222222222,13.543194444444445,12.71548611111111,87.32916666666667,82.47222222222223,84.34444444444445,4.918263888888889,1.5879861111111109,731
2019-10-31,0.10268817204301076,910.1297043010753,910.428561827957,909.8424731182796,828.9972283317042,18.898185483870968,15.031586021505376,19.514112903225808,18.316935483870967,15.655846774193549,14.58494623655914,84.89784946236558,78.92069892473118,81.51344086021506,4.54133064516129,1.443010752688172,310
2019-11-30,0.18055555555555555,908.5895138888889,908.8749305555555,908.3228472222222,789.1312563131313,18.43715277777778,15.730625,18.994583333333335,17.916041666666665,16.265069444444446,15.27173611111111,88.51875,83.21458333333334,85.8548611111111,4.909583333333334,1.4649305555555556,97
2019-12-31,0.07338709677419356,908.395497311828,908.6949596774194,908.1037634408601,822.5518695014663,19.563306451612902,16.48340053763441,20.140591397849462,19.02271505376344,17.047916666666666,15.981451612903227,87.08534946236558,81.45698924731182,84.29233870967742,4.300739247311828,1.3762096774193548,81
2020-01-31,0.23776881720430107,907.5965053763441,907.8993279569892,907.3118951612904,851.1198924731182,20.609274193548387,17.626814516129034,21.17856182795699,20.053158602150535,18.19475806451613,17.09731182795699,87.7385752688172,81.77755376344086,84.77553763440861,4.404838709677419,1.33877688172043,39
2020-02-29,0.16508620689655173,909.4500718390805,909.7571120689654,909.153735632184,741.8567409003832,19.77780172413793,17.244899425287358,20.31544540229885,19.28994252873563,17.79683908045977,16.759698275862068,89.503591954023,84.04813218390805,86.84913793103448,4.178376436781609,1.271264367816092,49
2020-03-31,0.044623655913978495,910.9090053763441,911.1822580645161,910.6338037634409,873.9539762544803,19.094220430107526,15.736760752688172,19.757459677419355,18.480779569892473,16.355645161290322,15.181720430107529,86.1149193548387,80.0611559139785,83.14650537634408,4.044220430107527,1.2203629032258065,147
2020-04-30,0.049722222222222216,911.6897222222221,911.9533333333334,911.413263888889,763.7442708333333,16.867361111111112,12.81236111111111,17.551319444444445,16.244652777777777,13.431666666666665,12.230069444444444,83.11111111111111,77.03819444444444,80.15,4.088541666666667,1.2878472222222221,309
