,"PRECIPITAÇÃO TOTAL, MENSAL (MM)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, MENSAL (MB)",PRESSÃO ATMOSFERICA MAX.MENSAL (AUT) (MB),PRESSÃO ATMOSFERICA MIN. MENSAL (AUT) (MB),RADIACAO GLOBAL (KJ/M²),"TEMPERATURA DO AR - BULBO SECO, MENSAL (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA MENSAL (AUT) (°C),TEMPERATURA MÍNIMA MENSAL (AUT) (°C),TEMPERATURA ORVALHO MAX. MENSAL (AUT) (°C),TEMPERATURA ORVALHO MIN. MENSAL (AUT) (°C),UMIDADE REL. MAX. MENSAL (AUT) (%),UMIDADE REL. MIN. MENSAL (AUT) (%),"UMIDADE RELATIVA DO AR, MENSAL (%)","VENTO, RAJADA MAXIMA (M/S)","VENTO, VELOCIDADE MENSAL (M/S)",FOCOS DE QUEIMADA
2019-01-31,0.04327956989247311,1011.9780913978494,1012.220564516129,1011.7314516129031,1268.900785405071,27.65443548387097,20.802688172043013,28.32217741935484,27.04731182795699,21.29771505376344,20.31209677419355,71.28629032258064,65.91801075268818,68.72849462365592,7.403091397849462,3.8594086021505376,36.0
2019-02-28,0.2,1009.5754464285714,1009.850892857143,1009.3058035714286,904.4633590367966,27.48333333333333,21.276785714285715,28.154464285714283,26.88720238095238,21.80952380952381,20.77916666666667,74.17113095238095,68.68452380952381,71.49107142857143,5.83125,2.7819940476190474,21.0
2019-03-31,0.09784946236559139,1011.7396505376345,1011.9864247311829,1011.4862903225807,863.8549334066471,26.62701612903226,21.619354838709675,27.22244623655914,26.057795698924732,22.181451612903224,21.090994623655916,78.55376344086021,72.8736559139785,75.77016129032258,5.241532258064516,2.4983870967741937,3.0
2019-04-30,0.06388888888888888,1011.4619444444444,1011.7116666666667,1011.2091666666666,718.572986111111,25.939444444444447,20.857083333333335,26.57416666666667,25.337638888888886,21.36986111111111,20.366527777777776,78.25416666666666,72.91805555555555,75.61666666666666,4.789166666666667,2.2563888888888886,10.5
2019-05-31,0.17930107526881722,1013.0885752688172,1013.3397849462366,1012.8478494623656,643.687869623656,24.101478494623656,19.788575268817205,24.682258064516127,23.574193548387097,20.2622311827957,19.351209677419355,80.83870967741936,76.1975806451613,78.58333333333333,4.553629032258065,2.1920698924731186,18.0
2019-06-30,0.03194444444444444,1017.9341666666667,1018.1544444444444,1017.6977777777778,601.4899519230769,22.456666666666667,17.98902777777778,23.049583333333334,21.884166666666665,18.482777777777777,17.505972222222223,80.20416666666667,75.14027777777778,77.75972222222222,4.583194444444445,2.2822222222222224,47.0
2019-07-31,0.00967741935483871,1017.769623655914,1018.002688172043,1017.5342741935484,614.1772952853597,20.6875,15.273387096774194,21.354569892473116,20.035752688172042,15.846236559139786,14.69247311827957,76.8508064516129,71.16666666666667,74.0510752688172,5.380779569892473,2.6861559139784945,141.0
2019-08-31,0.07795698924731183,1019.9915322580645,1020.2298387096774,1019.752688172043,620.8295388751034,20.773387096774194,16.06975806451613,21.32217741935484,20.264112903225808,16.530241935483872,15.626612903225807,78.84408602150538,73.9502688172043,76.49059139784946,6.022983870967742,2.986559139784946,157.0
2019-09-30,0.10111111111111111,1015.5683333333333,1015.81875,1015.3143055555556,657.9037152777778,22.681944444444444,17.93027777777778,23.17611111111111,22.213194444444444,18.319444444444443,17.556527777777777,78.50416666666666,74.19027777777778,76.3875,6.454444444444444,3.197361111111111,208.0
2019-10-31,0.03467741935483871,1012.9938172043011,1013.2493279569892,1012.744623655914,949.9929435483871,24.248790322580643,19.11545698924731,24.775403225806453,23.759139784946235,19.531182795698925,18.693817204301077,76.68682795698925,72.19354838709677,74.53091397849462,6.964650537634409,3.5336021505376345,70.0
2019-11-30,0.4666666666666667,1011.0181944444444,1011.2704166666666,1010.7670833333334,757.8239930555555,24.282222222222224,19.780694444444446,24.765694444444442,23.86125,20.193055555555556,19.406944444444445,79.475,75.44305555555556,77.52916666666667,6.427777777777778,3.0954166666666665,5.0
2019-12-31,0.1696236559139785,1010.8375,1011.0747311827956,1010.6024193548386,897.9341703323557,25.378091397849463,20.943682795698926,25.87889784946237,24.92284946236559,21.407123655913978,20.511290322580646,79.79569892473118,75.34005376344086,77.65456989247312,6.037231182795699,3.015188172043011,6.0
2020-01-31,0.22446236559139784,1008.6418010752689,1008.8815860215054,1008.3956989247312,887.9764723851417,26.174462365591395,21.47204301075269,26.71989247311828,25.68467741935484,21.918279569892473,21.037903225806453,79.06854838709677,74.49193548387096,76.86290322580645,5.59744623655914,2.753763440860215,7.0
2020-02-29,0.19511494252873565,1010.9683908045977,1011.2252873563219,1010.7100574712643,789.7749020376175,26.017097701149428,21.673275862068966,26.517241379310345,25.556178160919536,22.113649425287356,21.267528735632187,80.48994252873563,76.12212643678161,78.38649425287356,5.839367816091953,2.8531609195402297,10.0
2020-03-31,0.1989247311827957,1012.480376344086,1012.7155913978495,1012.2400537634409,788.4429099462366,24.799462365591395,20.411155913978494,25.318548387096776,24.308198924731183,20.891666666666666,19.935752688172045,80.35215053763442,75.55645161290323,78.06989247311827,4.86505376344086,2.2841397849462366,6.0
2020-04-30,0.11,1014.2226388888889,1014.4609722222223,1013.9809722222222,619.4329861111111,23.518194444444443,18.98111111111111,24.068611111111114,23.01236111111111,19.47972222222222,18.499166666666667,79.57222222222222,74.54722222222222,77.17361111111111,4.910277777777778,2.3404166666666666,10.0
2020-05-31,0.10161290322580645,1015.5119623655914,1015.7555107526881,1015.2649193548386,672.3186395929339,21.63279569892473,16.995833333333334,22.22822580645161,21.04395161290323,17.516532258064515,16.46559139784946,79.66801075268818,74.55510752688173,77.19623655913979,5.018817204301075,2.5080645161290325,26.0
2020-06-30,0.013888888888888888,1016.7031944444445,1016.9359722222223,1016.4741666666667,626.1322222222223,21.92361111111111,17.28111111111111,22.55111111111111,21.330694444444443,17.804305555555555,16.770138888888887,79.82916666666667,74.69444444444444,77.34583333333333,5.016249999999999,2.541111111111111,40.0
2020-07-31,0.040860215053763436,1017.147311827957,1017.3620967741936,1016.915188172043,620.8153683681909,21.407123655913978,16.741801075268818,22.00013440860215,20.84489247311828,17.224999999999998,16.281317204301075,79.38172043010752,74.48252688172043,77.00403225806451,5.400403225806452,2.697715053763441,130.0
2020-08-31,0.04086021505376344,1018.0100806451613,1018.2450268817205,1017.7806451612904,687.4684785980148,21.331989247311828,16.314381720430106,21.95551075268817,20.753360215053764,16.818413978494622,15.808198924731181,77.68682795698925,72.59005376344086,75.21102150537635,6.106720430107527,3.06491935483871,162.0
2020-09-30,0.08888888888888889,1014.9268055555556,1015.1894444444445,1014.6790277777778,832.1285763888889,23.68611111111111,18.748472222222222,24.279166666666665,23.120555555555555,19.212777777777777,18.286805555555556,78.4888888888889,73.60416666666667,76.11527777777778,6.492083333333333,3.2175,237.0
2020-10-31,0.21263440860215052,1011.7946236559139,1012.0801075268816,1011.5086021505376,661.3064516129032,23.94233870967742,19.585618279569893,24.44475806451613,23.488978494623655,19.99784946236559,19.218682795698925,80.14381720430107,75.75403225806451,78.01747311827957,6.748655913978495,3.2525537634408606,52.0
2020-11-30,0.26361111111111113,1011.93,1012.1919444444444,1011.6690277777777,809.3689709595959,23.989305555555553,19.824583333333333,24.505555555555556,23.52277777777778,20.289583333333333,19.408055555555556,80.70972222222223,76.28333333333333,78.56388888888888,5.944444444444445,2.8756944444444446,9.0
2020-12-31,0.271505376344086,1009.8471774193549,1010.0926075268818,1009.5975806451613,973.2480510752689,25.67822580645161,21.118413978494623,26.23064516129032,25.159274193548388,21.56411290322581,20.70456989247312,79.65322580645162,75.09139784946237,77.46370967741936,6.081720430107527,3.0178763440860217,4.0
2021-01-31,0.05887096774193548,1010.7135752688172,1010.934811827957,1010.495564516129,1186.9781127810363,26.513709677419357,20.424193548387098,27.12688172043011,25.95040322580645,20.947715053763442,19.910887096774193,73.89381720430107,68.58333333333333,71.33064516129032,7.079166666666667,3.6548387096774193,18.0
2021-02-28,0.28214285714285714,1009.2842261904761,1009.5497023809525,1009.0050595238096,854.0643973214286,25.471279761904764,21.138988095238094,26.036309523809525,24.958035714285714,21.62410714285714,20.701636904761905,80.80952380952381,76.18154761904762,78.56994047619048,5.603571428571429,2.708184523809524,4.0
2021-03-31,0.16290322580645158,1010.554435483871,1010.8173387096774,1010.2979838709676,902.777116935484,26.04314516129032,21.268279569892474,26.682526881720428,25.44448924731183,21.811424731182797,20.754435483870967,79.5,74.3010752688172,77.00940860215054,5.039247311827957,2.4225806451612906,16.0
2021-04-30,0.0625,1012.9781944444445,1013.2123611111111,1012.7252777777777,723.3420058760684,23.64388888888889,18.62013888888889,24.359166666666663,22.974861111111114,19.220694444444444,18.07875,78.45277777777778,72.88888888888889,75.68194444444444,4.887916666666667,2.2620833333333334,7.0
2021-05-31,0.0674731182795699,1014.6756720430106,1014.927688172043,1014.4271505376345,622.4807485525228,22.629166666666666,17.851612903225806,23.311290322580643,21.976612903225806,18.37271505376344,17.366129032258065,79.09946236559139,73.88844086021506,76.52553763440861,4.793145161290322,2.2961021505376342,15.0
2021-06-30,0.10444444444444445,1016.5730555555555,1016.8075,1016.3297222222222,541.2810767704517,21.021944444444443,16.937916666666666,21.62527777777778,20.448055555555555,17.433888888888887,16.48916666666667,81.46805555555555,76.75694444444444,79.11805555555556,4.905833333333333,2.3649999999999998,25.0
2021-07-31,0.006720430107526882,1019.0666666666666,1019.293817204301,1018.825940860215,657.8598502304147,19.79260752688172,14.74005376344086,20.506451612903223,19.094623655913978,15.319489247311829,14.153897849462366,77.92338709677419,72.56720430107526,75.32123655913979,5.14744623655914,2.445295698924731,129.0
2021-08-31,0.18010752688172044,1018.6471774193549,1018.8873655913978,1018.4138440860215,709.1468155500413,20.95994623655914,16.699059139784946,21.563978494623658,20.393951612903226,17.182526881720428,16.211021505376344,80.76344086021506,76.03494623655914,78.50268817204301,5.895833333333333,2.90255376344086,165.0
2021-09-30,0.06777777777777777,1014.6055555555556,1014.8943055555555,1014.3243055555556,777.5534642094017,23.09402777777778,18.583194444444445,23.628055555555555,22.61,18.987916666666667,18.20875,79.49305555555556,75.03888888888889,77.33541666666666,6.877083333333333,3.286111111111111,105.0
2021-10-31,0.32956989247311824,1013.5325268817204,1013.8083333333334,1013.2576612903225,564.3230846774194,22.343145161290323,19.20604838709677,22.75766129032258,21.981586021505375,19.559408602150537,18.89569892473118,85.09139784946237,81.37768817204301,83.33602150537635,6.071505376344086,2.807795698924731,5.0
2021-11-30,0.19777777777777777,1010.7238888888888,1010.9802777777778,1010.4686111111112,821.1554166666667,23.00138888888889,18.71527777777778,23.53986111111111,22.51527777777778,19.195833333333333,18.269305555555555,80.51666666666667,75.50972222222222,78.1138888888889,5.993611111111111,2.8115277777777776,11.0
