,"PRECIPITAÇÃO TOTAL, MENSAL (MM)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, MENSAL (MB)",PRESSÃO ATMOSFERICA MAX.MENSAL (AUT) (MB),PRESSÃO ATMOSFERICA MIN. MENSAL (AUT) (MB),RADIACAO GLOBAL (KJ/M²),"TEMPERATURA DO AR - BULBO SECO, MENSAL (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA MENSAL (AUT) (°C),TEMPERATURA MÍNIMA MENSAL (AUT) (°C),TEMPERATURA ORVALHO MAX. MENSAL (AUT) (°C),TEMPERATURA ORVALHO MIN. MENSAL (AUT) (°C),UMIDADE REL. MAX. MENSAL (AUT) (%),UMIDADE REL. MIN. MENSAL (AUT) (%),"UMIDADE RELATIVA DO AR, MENSAL (%)","VENTO, RAJADA MAXIMA (M/S)","VENTO, VELOCIDADE MENSAL (M/S)",FOCOS DE QUEIMADA
2019-01-31,0.04677419354838709,931.0241935483871,931.2638440860215,930.7797043010752,1015.7485590599877,22.574059139784943,17.251747311827955,23.418279569892473,21.81236559139785,17.843010752688173,16.66787634408602,78.28629032258064,71.3239247311828,74.90725806451613,5.498790322580645,2.2708333333333335,212
2019-02-28,0.03333333333333333,928.9516369047619,929.3654761904761,928.7910714285714,998.9878855519481,24.559672619047618,18.001934523809524,24.984375,23.70104166666667,18.63973214285714,17.768154761904764,74.48214285714286,69.19196428571429,70.52380952380952,5.265625,2.2738095238095237,432
2019-03-31,0.2623655913978495,929.5594086021505,929.829435483871,929.2956989247311,973.0237903225806,23.55537634408602,18.08306451612903,24.3630376344086,22.845295698924733,18.659139784946237,17.509274193548386,78.18548387096774,71.64381720430107,75.00940860215054,5.09018817204301,2.0661290322580648,475
2019-04-30,0.043333333333333335,929.7997222222223,930.0474999999999,929.55125,942.6980902777777,22.58361111111111,19.235277777777778,23.278888888888886,21.93722222222222,19.773333333333333,18.71375,85.86527777777778,79.79166666666667,82.95833333333333,4.043611111111111,1.571388888888889,141
2019-05-31,0.08172043010752689,930.563440860215,930.7979838709676,930.3315860215054,958.4720352564102,21.64677419354839,18.660887096774193,22.291532258064517,21.073655913978495,19.16572580645161,18.21733870967742,87.10887096774194,81.83467741935483,84.54704301075269,3.706720430107527,1.389247311827957,142
2019-06-30,0.12666666666666668,933.7934722222222,934.0013888888889,933.575,943.2738995726495,19.322222222222223,16.842777777777776,19.897083333333335,18.76527777777778,17.321527777777778,16.378611111111113,89.23194444444445,84.53333333333333,86.95972222222223,4.715,1.9002777777777777,186
2019-07-31,0.06908602150537634,933.6075268817204,933.8220430107526,933.3961021505376,991.2148495657568,18.317204301075268,15.371236559139787,18.964112903225807,17.715860215053763,15.907930107526882,14.902822580645163,87.375,82.16935483870968,84.81182795698925,4.884677419354839,1.9943548387096774,337
2019-08-31,0.09516129032258064,935.0471774193549,935.2733870967742,934.8143817204301,957.6127352150538,18.42795698924731,15.654569892473118,19.087365591397848,17.846639784946237,16.197715053763442,15.18763440860215,87.86827956989248,82.71370967741936,85.40725806451613,5.0200268817204305,2.088037634408602,542
2019-09-30,0.05277777777777778,932.6202777777778,932.8598611111111,932.3781944444445,995.3932986111112,19.784444444444443,16.161666666666665,20.47138888888889,19.12361111111111,16.724305555555556,15.657777777777778,84.73472222222222,79.01805555555555,81.89027777777778,5.227777777777778,2.2194444444444446,1896
2019-10-31,0.03844086021505377,930.5557795698925,930.808870967742,930.29811827957,998.6435685483872,21.15268817204301,16.606586021505375,21.934811827956988,20.4375,17.163306451612904,16.055913978494623,81.1975806451613,74.66263440860214,78.0739247311828,5.601747311827957,2.4357526881720433,1783
2019-11-30,0.0225,928.6579166666666,928.9155555555554,928.4002777777777,1065.7836597222222,22.52263888888889,16.85763888888889,23.309444444444445,21.801944444444445,17.403888888888886,16.33277777777778,77.26388888888889,71.06805555555556,74.22777777777777,6.218888888888889,2.7555555555555555,924
2019-12-31,0.07311827956989247,929.0103494623655,929.2506720430108,928.76438172043,1080.8257789589443,22.888037634408605,17.11182795698925,23.736962365591395,22.08454301075269,17.723252688172042,16.540994623655912,77.14112903225806,70.23521505376344,73.66397849462365,6.056317204301075,2.6422043010752687,301
2020-01-31,0.16532258064516128,928.9736559139785,929.2248655913979,928.7228494623656,983.6876710654938,23.236424731182797,18.0127688172043,23.996236559139785,22.550940860215057,18.592741935483872,17.45766129032258,78.5510752688172,72.34543010752688,75.52822580645162,5.334274193548387,2.199327956989247,164
2020-02-29,0.017816091954022988,929.4741379310345,929.7227011494252,929.2271551724137,959.8883881922676,23.78218390804598,18.294252873563217,24.60215517241379,23.05948275862069,18.886206896551723,17.713074712643678,77.625,70.99281609195403,74.41954022988506,5.051580459770115,2.1083333333333334,153
2020-03-31,0.17069892473118278,929.2279569892473,929.4895161290322,928.9666666666666,988.4511088709677,22.643145161290324,18.921370967741936,23.3622311827957,22.01787634408602,19.441397849462366,18.435080645161293,84.2741935483871,78.54166666666667,81.5725806451613,4.4790322580645165,1.8043010752688173,92
2020-04-30,0.21888888888888888,930.4659722222223,930.7083333333334,930.2173611111111,885.6119791666666,21.690555555555555,18.85111111111111,22.29888888888889,21.169444444444444,19.320972222222224,18.42625,87.6375,82.9486111111111,85.47638888888889,4.5344444444444445,1.9084722222222221,98
2020-05-31,0.064247311827957,932.0064516129033,932.2358870967741,931.7788978494624,781.0269489247313,20.33844086021505,17.932526881720428,20.90416666666667,19.848924731182795,18.36814516129032,17.535618279569892,89.06720430107526,84.93817204301075,87.13172043010752,4.315860215053763,1.7200268817204303,95
