,"PRECIPITAÇÃO TOTAL, MENSAL (MM)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, MENSAL (MB)",PRESSÃO ATMOSFERICA MAX.MENSAL (AUT) (MB),PRESSÃO ATMOSFERICA MIN. MENSAL (AUT) (MB),RADIACAO GLOBAL (KJ/M²),"TEMPERATURA DO AR - BULBO SECO, MENSAL (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA MENSAL (AUT) (°C),TEMPERATURA MÍNIMA MENSAL (AUT) (°C),TEMPERATURA ORVALHO MAX. MENSAL (AUT) (°C),TEMPERATURA ORVALHO MIN. MENSAL (AUT) (°C),UMIDADE REL. MAX. MENSAL (AUT) (%),UMIDADE REL. MIN. MENSAL (AUT) (%),"UMIDADE RELATIVA DO AR, MENSAL (%)","VENTO, RAJADA MAXIMA (M/S)","VENTO, VELOCIDADE MENSAL (M/S)",FOCOS DE QUEIMADA
2019-01-31,0.11370967741935484,905.3831989247311,905.6326612903225,905.1282258064516,969.8493424036282,22.878091397849463,15.833736559139783,23.795564516129033,21.995564516129033,16.678763440860216,14.991397849462366,72.3225806451613,63.776881720430104,68.16129032258064,4.853091397849462,2.10241935483871,4.0
2019-02-28,0.40059523809523806,904.0889880952382,904.379613095238,903.796130952381,835.7249131944445,22.83139880952381,17.72514880952381,23.61502976190476,22.035119047619048,18.434970238095236,17.015625,79.45238095238095,71.71875,75.6264880952381,4.611011904761905,1.8988095238095237,1.0
2019-03-31,0.189247311827957,904.8432795698925,905.1192204301075,904.5694892473118,740.2839045698925,22.290994623655912,18.046236559139786,23.01532258064516,21.631048387096776,18.708870967741934,17.464112903225807,81.95698924731182,75.26747311827957,78.69086021505376,4.388306451612904,1.8413978494623655,2.25
2019-04-30,0.3013888888888889,904.9029166666667,905.16125,904.6440277777778,704.817662037037,21.97277777777778,17.843194444444446,22.75347222222222,21.221944444444443,18.47736111111111,17.167916666666667,82.60277777777777,75.59305555555555,79.31944444444444,3.836666666666667,1.5970833333333334,3.5
2019-05-31,0.10080645161290322,905.5360215053764,905.7655913978494,905.3114247311827,766.5786548800662,21.508333333333333,15.806048387096775,22.379973118279572,20.662768817204302,16.54005376344086,15.089247311827956,76.32661290322581,68.54435483870968,72.51344086021506,3.911290322580645,1.6934139784946238,4.75
2019-06-30,0.0,908.2743055555555,908.483611111111,908.0619444444444,778.4329273504273,19.64097222222222,11.968472222222221,20.578888888888887,18.74597222222222,12.65736111111111,11.265555555555554,67.82916666666667,60.17777777777778,64.06388888888888,5.2508333333333335,2.411388888888889,6.0
2019-07-31,0.00026881720430107527,907.828494623656,908.0489247311829,907.6055107526881,823.9601220016542,19.406451612903226,8.95524193548387,20.42217741935484,18.38010752688172,9.653897849462366,8.224193548387097,58.284946236559136,50.68010752688172,54.435483870967744,5.711424731182796,2.649596774193548,30.0
2019-08-31,0.0,908.2534946236559,908.4837365591399,908.019758064516,894.8094086021505,22.068548387096776,8.516397849462365,23.05900537634409,21.106854838709676,9.148924731182795,7.920295698924731,48.259408602150536,41.848118279569896,44.990591397849464,6.626747311827957,3.174731182795699,29.0
2019-09-30,0.006666666666666666,905.3497222222223,905.6069444444445,905.0995833333333,1026.581842948718,25.33625,7.7179166666666665,26.31611111111111,24.354722222222225,8.39236111111111,7.076388888888889,40.26111111111111,34.82361111111111,37.480555555555554,6.435555555555556,3.0044444444444443,116.0
2019-10-31,0.1400537634408602,903.633064516129,903.9116935483871,903.358064516129,916.3817166704264,24.678763440860216,12.57486559139785,25.670026881720432,23.7625,13.300672043010753,11.817876344086022,56.57661290322581,48.9744623655914,52.848118279569896,5.555779569892473,2.4646505376344088,27.0
2019-11-30,0.2222222222222222,902.7041666666667,902.9888888888889,902.4230555555555,799.9935542929294,23.017083333333332,16.83375,23.855694444444442,22.214444444444442,17.58736111111111,16.115277777777777,75.35138888888889,66.90277777777777,71.2625,4.757638888888889,1.9876388888888887,18.666666666666664
2019-12-31,0.25981182795698926,903.3538978494624,903.6331317204301,903.0834005376345,824.2766923264908,22.743884408602153,17.441666666666666,23.510752688172044,22.02594086021505,18.176209677419354,16.760013440860217,78.09475806451613,70.44623655913979,74.40389784946237,4.732594086021505,2.0090053763440863,10.333333333333332
2020-01-31,0.5604838709677419,903.2646505376345,903.5377688172043,902.9831989247311,828.2811155913979,22.804435483870968,18.18978494623656,23.541801075268815,22.09032258064516,18.872177419354838,17.540994623655912,81.03225806451613,74.3508064516129,77.7513440860215,5.325672043010753,2.2219086021505374,2.0
2020-02-29,0.4525862068965517,904.4100574712644,904.6841954022988,904.130459770115,751.474066091954,22.361637931034483,18.24123563218391,23.11824712643678,21.680172413793102,18.920689655172414,17.60258620689655,82.68247126436782,75.82040229885058,79.4367816091954,4.393821839080459,1.7767241379310343,2.0
2020-03-31,0.3637096774193549,904.1411962365592,904.40625,903.8784946236559,796.9849350358422,22.48911290322581,17.923924731182794,23.234475806451613,21.816397849462366,18.58427419354839,17.34032258064516,80.60685483870968,73.7372311827957,77.27688172043011,4.770631720430107,2.019018817204301,3.5
2020-04-30,0.30277777777777776,905.6180555555555,905.8604861111112,905.3662499999999,760.1556419159544,22.008541666666666,17.285416666666666,22.740972222222222,21.33326388888889,17.925555555555555,16.702291666666667,79.88402777777777,73.15138888888889,76.59861111111111,4.568611111111111,1.9641666666666668,5.0
